SWS.SG,3,14,1.36,16.852,1.0,12.0,1.0,31.0,1.22,16.596,1.22,16.852,1.22,16.444,1.22,16.759,0.0,10000.0,1.0,214.0,1.0,38.0,1.296,16.679,1.296,16.3262,1.296,16.558600000000002,1.6333333333333335,15.654200000000003,1.6163333333333334,15.211866666666664,1.6230000000000002,15.493066666666666
EOS.AX,3,1,0.14,5.8,1.0,12.0,1.0,31.0,0.12,5.5,0.13,5.8,0.11,5.47,0.12,5.5,0.0,3152100.0,1.0,214.0,1.0,38.0,0.133,5.626,0.127,5.2780000000000005,0.132,5.428,0.14856666666666668,5.239333333333334,0.14450000000000002,5.070333333333334,0.14700000000000005,5.152333333333332
MAL.TO,3,6,0.3,20.25,1.0,12.0,1.0,31.0,0.26,20.040001,0.26,20.25,0.22,19.610001,0.26,19.9,0.0,4485800.0,1.0,214.0,1.0,38.0,0.28,19.828000199999998,0.26,19.270000399999997,0.278,19.580000000000002,0.3416666666666667,18.42700006666667,0.31566666666666665,17.821333466666662,0.3319999999999999,18.156000166666665
BA.L,3,5,116.5,33440.0,1.0,12.0,1.0,31.0,104.0,32368.0,104.0,33440.0,93.0,32016.0,104.0,32240.0,0.0,1.831281E8,1.0,214.0,1.0,38.0,113.4,32580.8,104.85,31454.4,109.05,32012.8,117.75833333333334,31545.13736666667,110.26666666666667,30732.029333333332,114.15,31179.733333333334
RR.L,3,5,700.0,1.676904E7,1.0,12.0,1.0,31.0,709.5,1.083696E7,709.5,1.676904E7,684.5,1.072782E7,692.0,1.083696E7,0.0,1.9402E8,1.0,214.0,1.0,38.0,725.967,1.08215828774E7,711.1924,1.06801836314E7,718.3,1.075992E7,758.1524666666667,1.0678001651633333E7,741.2713999999999,1.04874658948E7,747.8,1.0581658E7
UEH.F,3,9,6.05,26.357,1.0,12.0,1.0,31.0,6.0,25.892,6.0,26.357,6.0,25.892,6.0,26.297,0.0,2000.0,1.0,214.0,1.0,38.0,6.01,26.270400000000002,6.01,25.751799999999996,6.01,26.055600000000005,6.158333333333332,25.7068,6.158333333333332,25.363600000000005,6.158333333333332,25.634199999999996
NTH.DU,3,16,36.22,159.69,1.0,12.0,1.0,31.0,34.18,159.69,34.18,159.69,34.18,159.69,34.18,159.69,0.0,100.0,1.0,214.0,1.0,38.0,35.078,158.132,35.078,158.132,35.078,158.132,36.702,154.588,36.702,154.588,36.702,154.588
MTX.F,3,9,15.76,96.61,1.0,12.0,1.0,31.0,13.7,95.238,14.35,96.61,12.88,94.834,13.65,94.97,0.0,101500.0,1.0,214.0,1.0,38.0,14.86,95.1812,13.809999999999999,93.9378,14.49,94.4306,16.45333333333333,92.95390000000003,15.528333333333336,91.92873333333333,15.993666666666666,92.53946666666667
ZC.PA,3,11,16.55,300.5,1.0,12.0,1.0,31.0,15.0,298.0,15.35,300.5,14.61,295.0,14.74,300.0,0.0,1.079915E8,1.0,214.0,1.0,38.0,16.072,297.3,15.048000000000002,291.62,15.458000000000002,296.8,17.024333333333335,292.0933333333333,16.094,285.92,16.50633333333333,289.82
ZDC.BE,3,12,16.29,298.0,1.0,12.0,1.0,31.0,14.98,298.0,15.26,298.0,14.74,298.0,14.74,298.0,0.0,3100.0,1.0,214.0,1.0,38.0,15.788,293.8,15.297999999999998,293.2,15.592000000000002,293.2,16.582333333333334,286.28333333333336,16.493000000000002,286.28333333333336,16.54866666666667,286.28333333333336
